ID,EID,Original_Sentence,Modal_Verb,Marked_Sentence_English,Marked_Sentence_Japanese,Source_Modal,Tested_Modal,Transformation_Strategy,Transformation_Category,Palmer_Annotations,Quirk_Annotations,Palmer_Expected,Quirk_Expected,Grammaticality_Expected,Completed,Annotation_Notes
5154bc4d6f4b428ded97921c519abd28f0b62f1db94c12f7b0f95b89fe7fd6d5_alt_should,5154bc4d6f4b428ded97921c519abd28f0b62f1db94c12f7b0f95b89fe7fd6d5,That is good. Hopefully he can pay you back.,should,That is good. Hopefully he *should* pay you back.,"",can,should,ability_to_advice_substitution,substitution,"[""dynamic"", ""dynamic"", ""dynamic""]","[""ability"", ""ability"", ""ability""]",unknown,unknown,yes,0,Modal substitution: 'can' → 'should'. Strategy: ability_to_advice_substitution. Please verify grammaticality and classify modal categories.
5154bc4d6f4b428ded97921c519abd28f0b62f1db94c12f7b0f95b89fe7fd6d5_alt_will,5154bc4d6f4b428ded97921c519abd28f0b62f1db94c12f7b0f95b89fe7fd6d5,That is good. Hopefully he can pay you back.,will,That is good. Hopefully he *will* pay you back.,"",can,will,ability_to_prediction_substitution,substitution,"[""dynamic"", ""dynamic"", ""dynamic""]","[""ability"", ""ability"", ""ability""]",unknown,unknown,yes,0,Modal substitution: 'can' → 'will'. Strategy: ability_to_prediction_substitution. Please verify grammaticality and classify modal categories.
5154bc4d6f4b428ded97921c519abd28f0b62f1db94c12f7b0f95b89fe7fd6d5_alt_would,5154bc4d6f4b428ded97921c519abd28f0b62f1db94c12f7b0f95b89fe7fd6d5,That is good. Hopefully he can pay you back.,would,That is good. Hopefully he *would* pay you back.,"",can,would,ability_to_conditional_substitution,substitution,"[""dynamic"", ""dynamic"", ""dynamic""]","[""ability"", ""ability"", ""ability""]",unknown,unknown,yes,0,Modal substitution: 'can' → 'would'. Strategy: ability_to_conditional_substitution. Please verify grammaticality and classify modal categories.
5154bc4d6f4b428ded97921c519abd28f0b62f1db94c12f7b0f95b89fe7fd6d5_alt_ought_to,5154bc4d6f4b428ded97921c519abd28f0b62f1db94c12f7b0f95b89fe7fd6d5,That is good. Hopefully he can pay you back.,ought to,That is good. Hopefully he *ought to* pay you back.,"",can,ought to,ability_to_advice_substitution,substitution,"[""dynamic"", ""dynamic"", ""dynamic""]","[""ability"", ""ability"", ""ability""]",unknown,unknown,yes,0,Modal substitution: 'can' → 'ought to'. Strategy: ability_to_advice_substitution. Please verify grammaticality and classify modal categories.
75aab3884f6e364f86b48aa3133cafbfe61667ea12be6ba1c2c4e7122239be32_orig,75aab3884f6e364f86b48aa3133cafbfe61667ea12be6ba1c2c4e7122239be32,Most of my co- workers are incompetent and can not recognize basic patterns,can,Most of my co- workers are incompetent and *can* not recognize basic patterns,"",can,can,original,original,"[""dynamic"", ""dynamic"", ""dynamic""]","[""ability"", ""ability"", ""ability""]",dynamic,ability,yes,1,Original sentence from dataset. Modal: 'can'. Verified and complete.
75aab3884f6e364f86b48aa3133cafbfe61667ea12be6ba1c2c4e7122239be32_alt_could,75aab3884f6e364f86b48aa3133cafbfe61667ea12be6ba1c2c4e7122239be32,Most of my co- workers are incompetent and can not recognize basic patterns,could,Most of my co- workers are incompetent and *could* not recognize basic patterns,"",can,could,ability_weakening,substitution,"[""dynamic"", ""dynamic"", ""dynamic""]","[""ability"", ""ability"", ""ability""]",unknown,unknown,yes,0,Modal substitution: 'can' → 'could'. Strategy: ability_weakening. Please verify grammaticality and classify modal categories.
75aab3884f6e364f86b48aa3133cafbfe61667ea12be6ba1c2c4e7122239be32_alt_may,75aab3884f6e364f86b48aa3133cafbfe61667ea12be6ba1c2c4e7122239be32,Most of my co- workers are incompetent and can not recognize basic patterns,may,Most of my co- workers are incompetent and *may* not recognize basic patterns,"",can,may,ability_to_permission,entailment,"[""dynamic"", ""dynamic"", ""dynamic""]","[""ability"", ""ability"", ""ability""]",unknown,unknown,yes,0,Modal substitution: 'can' → 'may'. Strategy: ability_to_permission. Please verify grammaticality and classify modal categories.
75aab3884f6e364f86b48aa3133cafbfe61667ea12be6ba1c2c4e7122239be32_alt_might,75aab3884f6e364f86b48aa3133cafbfe61667ea12be6ba1c2c4e7122239be32,Most of my co- workers are incompetent and can not recognize basic patterns,might,Most of my co- workers are incompetent and *might* not recognize basic patterns,"",can,might,ability_to_possibility,entailment,"[""dynamic"", ""dynamic"", ""dynamic""]","[""ability"", ""ability"", ""ability""]",unknown,unknown,yes,0,Modal substitution: 'can' → 'might'. Strategy: ability_to_possibility. Please verify grammaticality and classify modal categories.
75aab3884f6e364f86b48aa3133cafbfe61667ea12be6ba1c2c4e7122239be32_alt_must,75aab3884f6e364f86b48aa3133cafbfe61667ea12be6ba1c2c4e7122239be32,Most of my co- workers are incompetent and can not recognize basic patterns,must,Most of my co- workers are incompetent and *must* not recognize basic patterns,"",can,must,ability_to_necessity_substitution,substitution,"[""dynamic"", ""dynamic"", ""dynamic""]","[""ability"", ""ability"", ""ability""]",unknown,unknown,yes,0,Modal substitution: 'can' → 'must'. Strategy: ability_to_necessity_substitution. Please verify grammaticality and classify modal categories.
75aab3884f6e364f86b48aa3133cafbfe61667ea12be6ba1c2c4e7122239be32_alt_shall,75aab3884f6e364f86b48aa3133cafbfe61667ea12be6ba1c2c4e7122239be32,Most of my co- workers are incompetent and can not recognize basic patterns,shall,Most of my co- workers are incompetent and *shall* not recognize basic patterns,"",can,shall,ability_to_obligation_substitution,substitution,"[""dynamic"", ""dynamic"", ""dynamic""]","[""ability"", ""ability"", ""ability""]",unknown,unknown,yes,0,Modal substitution: 'can' → 'shall'. Strategy: ability_to_obligation_substitution. Please verify grammaticality and classify modal categories.
75aab3884f6e364f86b48aa3133cafbfe61667ea12be6ba1c2c4e7122239be32_alt_should,75aab3884f6e364f86b48aa3133cafbfe61667ea12be6ba1c2c4e7122239be32,Most of my co- workers are incompetent and can not recognize basic patterns,should,Most of my co- workers are incompetent and *should* not recognize basic patterns,"",can,should,ability_to_advice_substitution,substitution,"[""dynamic"", ""dynamic"", ""dynamic""]","[""ability"", ""ability"", ""ability""]",unknown,unknown,yes,0,Modal substitution: 'can' → 'should'. Strategy: ability_to_advice_substitution. Please verify grammaticality and classify modal categories.
75aab3884f6e364f86b48aa3133cafbfe61667ea12be6ba1c2c4e7122239be32_alt_will,75aab3884f6e364f86b48aa3133cafbfe61667ea12be6ba1c2c4e7122239be32,Most of my co- workers are incompetent and can not recognize basic patterns,will,Most of my co- workers are incompetent and *will* not recognize basic patterns,"",can,will,ability_to_prediction_substitution,substitution,"[""dynamic"", ""dynamic"", ""dynamic""]","[""ability"", ""ability"", ""ability""]",unknown,unknown,yes,0,Modal substitution: 'can' → 'will'. Strategy: ability_to_prediction_substitution. Please verify grammaticality and classify modal categories.
75aab3884f6e364f86b48aa3133cafbfe61667ea12be6ba1c2c4e7122239be32_alt_would,75aab3884f6e364f86b48aa3133cafbfe61667ea12be6ba1c2c4e7122239be32,Most of my co- workers are incompetent and can not recognize basic patterns,would,Most of my co- workers are incompetent and *would* not recognize basic patterns,"",can,would,ability_to_conditional_substitution,substitution,"[""dynamic"", ""dynamic"", ""dynamic""]","[""ability"", ""ability"", ""ability""]",unknown,unknown,yes,0,Modal substitution: 'can' → 'would'. Strategy: ability_to_conditional_substitution. Please verify grammaticality and classify modal categories.
75aab3884f6e364f86b48aa3133cafbfe61667ea12be6ba1c2c4e7122239be32_alt_ought_to,75aab3884f6e364f86b48aa3133cafbfe61667ea12be6ba1c2c4e7122239be32,Most of my co- workers are incompetent and can not recognize basic patterns,ought to,Most of my co- workers are incompetent and *ought to* not recognize basic patterns,"",can,ought to,ability_to_advice_substitution,substitution,"[""dynamic"", ""dynamic"", ""dynamic""]","[""ability"", ""ability"", ""ability""]",unknown,unknown,yes,0,Modal substitution: 'can' → 'ought to'. Strategy: ability_to_advice_substitution. Please verify grammaticality and classify modal categories.
2c01ee2859c8710e7b515a24cae06cd2d91df8a0e91b4eb741fbe619f6e5ccad_orig,2c01ee2859c8710e7b515a24cae06cd2d91df8a0e91b4eb741fbe619f6e5ccad,You should feel bad for just cursing at a lady.,should,You *should* feel bad for just cursing at a lady.,"",should,should,original,original,"[""deontic"", ""deontic"", ""deontic""]","[""obligation"", ""obligation"", ""obligation""]",deontic,obligation,yes,1,Original sentence from dataset. Modal: 'should'. Verified and complete.
2c01ee2859c8710e7b515a24cae06cd2d91df8a0e91b4eb741fbe619f6e5ccad_alt_can,2c01ee2859c8710e7b515a24cae06cd2d91df8a0e91b4eb741fbe619f6e5ccad,You should feel bad for just cursing at a lady.,can,You *can* feel bad for just cursing at a lady.,"",should,can,advice_to_possibility,entailment,"[""deontic"", ""deontic"", ""deontic""]","[""obligation"", ""obligation"", ""obligation""]",unknown,unknown,partial,0,Modal substitution: 'should' → 'can'. Strategy: advice_to_possibility. Please verify grammaticality and classify modal categories.
2c01ee2859c8710e7b515a24cae06cd2d91df8a0e91b4eb741fbe619f6e5ccad_alt_could,2c01ee2859c8710e7b515a24cae06cd2d91df8a0e91b4eb741fbe619f6e5ccad,You should feel bad for just cursing at a lady.,could,You *could* feel bad for just cursing at a lady.,"",should,could,advice_to_ability_substitution,substitution,"[""deontic"", ""deontic"", ""deontic""]","[""obligation"", ""obligation"", ""obligation""]",unknown,unknown,yes,0,Modal substitution: 'should' → 'could'. Strategy: advice_to_ability_substitution. Please verify grammaticality and classify modal categories.
2c01ee2859c8710e7b515a24cae06cd2d91df8a0e91b4eb741fbe619f6e5ccad_alt_may,2c01ee2859c8710e7b515a24cae06cd2d91df8a0e91b4eb741fbe619f6e5ccad,You should feel bad for just cursing at a lady.,may,You *may* feel bad for just cursing at a lady.,"",should,may,advice_to_permission,entailment,"[""deontic"", ""deontic"", ""deontic""]","[""obligation"", ""obligation"", ""obligation""]",unknown,unknown,yes,0,Modal substitution: 'should' → 'may'. Strategy: advice_to_permission. Please verify grammaticality and classify modal categories.
2c01ee2859c8710e7b515a24cae06cd2d91df8a0e91b4eb741fbe619f6e5ccad_alt_might,2c01ee2859c8710e7b515a24cae06cd2d91df8a0e91b4eb741fbe619f6e5ccad,You should feel bad for just cursing at a lady.,might,You *might* feel bad for just cursing at a lady.,"",should,might,advice_to_possibility,entailment,"[""deontic"", ""deontic"", ""deontic""]","[""obligation"", ""obligation"", ""obligation""]",unknown,unknown,partial,0,Modal substitution: 'should' → 'might'. Strategy: advice_to_possibility. Please verify grammaticality and classify modal categories.
2c01ee2859c8710e7b515a24cae06cd2d91df8a0e91b4eb741fbe619f6e5ccad_alt_must,2c01ee2859c8710e7b515a24cae06cd2d91df8a0e91b4eb741fbe619f6e5ccad,You should feel bad for just cursing at a lady.,must,You *must* feel bad for just cursing at a lady.,"",should,must,advice_to_necessity,entailment,"[""deontic"", ""deontic"", ""deontic""]","[""obligation"", ""obligation"", ""obligation""]",unknown,unknown,yes,0,Modal substitution: 'should' → 'must'. Strategy: advice_to_necessity. Please verify grammaticality and classify modal categories.
2c01ee2859c8710e7b515a24cae06cd2d91df8a0e91b4eb741fbe619f6e5ccad_alt_shall,2c01ee2859c8710e7b515a24cae06cd2d91df8a0e91b4eb741fbe619f6e5ccad,You should feel bad for just cursing at a lady.,shall,You *shall* feel bad for just cursing at a lady.,"",should,shall,advice_to_obligation_substitution,substitution,"[""deontic"", ""deontic"", ""deontic""]","[""obligation"", ""obligation"", ""obligation""]",unknown,unknown,yes,0,Modal substitution: 'should' → 'shall'. Strategy: advice_to_obligation_substitution. Please verify grammaticality and classify modal categories.
2c01ee2859c8710e7b515a24cae06cd2d91df8a0e91b4eb741fbe619f6e5ccad_alt_will,2c01ee2859c8710e7b515a24cae06cd2d91df8a0e91b4eb741fbe619f6e5ccad,You should feel bad for just cursing at a lady.,will,You *will* feel bad for just cursing at a lady.,"",should,will,advice_to_prediction_substitution,substitution,"[""deontic"", ""deontic"", ""deontic""]","[""obligation"", ""obligation"", ""obligation""]",unknown,unknown,yes,0,Modal substitution: 'should' → 'will'. Strategy: advice_to_prediction_substitution. Please verify grammaticality and classify modal categories.
2c01ee2859c8710e7b515a24cae06cd2d91df8a0e91b4eb741fbe619f6e5ccad_alt_would,2c01ee2859c8710e7b515a24cae06cd2d91df8a0e91b4eb741fbe619f6e5ccad,You should feel bad for just cursing at a lady.,would,You *would* feel bad for just cursing at a lady.,"",should,would,advice_to_conditional_substitution,substitution,"[""deontic"", ""deontic"", ""deontic""]","[""obligation"", ""obligation"", ""obligation""]",unknown,unknown,yes,0,Modal substitution: 'should' → 'would'. Strategy: advice_to_conditional_substitution. Please verify grammaticality and classify modal categories.
2c01ee2859c8710e7b515a24cae06cd2d91df8a0e91b4eb741fbe619f6e5ccad_alt_ought_to,2c01ee2859c8710e7b515a24cae06cd2d91df8a0e91b4eb741fbe619f6e5ccad,You should feel bad for just cursing at a lady.,ought to,You *ought to* feel bad for just cursing at a lady.,"",should,ought to,advice_paraphrase,substitution,"[""deontic"", ""deontic"", ""deontic""]","[""obligation"", ""obligation"", ""obligation""]",unknown,unknown,yes,0,Modal substitution: 'should' → 'ought to'. Strategy: advice_paraphrase. Please verify grammaticality and classify modal categories.
bba013bfd31b78747c93a13df2296907a9c63523b74c0b78d0a400337814a409_orig,bba013bfd31b78747c93a13df2296907a9c63523b74c0b78d0a400337814a409,"Nice advice, thanks. I will make sure I follow the advice.",will,"Nice advice, thanks. I *will* make sure I follow the advice.","",will,will,original,original,"[""dynamic"", ""dynamic"", ""dynamic""]","[""volition"", ""volition"", ""volition""]",dynamic,volition,yes,1,Original sentence from dataset. Modal: 'will'. Verified and complete.
bba013bfd31b78747c93a13df2296907a9c63523b74c0b78d0a400337814a409_alt_can,bba013bfd31b78747c93a13df2296907a9c63523b74c0b78d0a400337814a409,"Nice advice, thanks. I will make sure I follow the advice.",can,"Nice advice, thanks. I *can* make sure I follow the advice.","",will,can,prediction_to_ability_substitution,substitution,"[""dynamic"", ""dynamic"", ""dynamic""]","[""volition"", ""volition"", ""volition""]",unknown,unknown,yes,0,Modal substitution: 'will' → 'can'. Strategy: prediction_to_ability_substitution. Please verify grammaticality and classify modal categories.
